UIAutomation 2.0.20 (Python 3.12.5, 64 bit)
2024-09-24 09:32:44.569 automation.py[79] main -> Starts, Current Cursor Position: (35, -555)
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (0,0,0,0)[0x0]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1488,639,1515,663)[27x24]    Name: 昨天    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,663,1515,681)[151x18]    Name:     Handle: 0x0(0)    Depth: 13    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1364,663,1505,681)[141x18]    Name: [不支持类型消息]    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                        ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1302,691,1527,755)[225x64]    Name: 小小小狗    Handle: 0x0(0)    Depth: 10    SelectionItemPattern.IsSelected: False    ValuePattern.Value: '没事'    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern ValuePattern
                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1302,691,1527,755)[225x64]    Name:     Handle: 0x0(0)    Depth: 11    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1314,703,1354,743)[40x40]    Name: 小小小狗    Handle: 0x0(0)    Depth: 12    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,703,1515,745)[151x42]    Name:     Handle: 0x0(0)    Depth: 12    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,703,1515,727)[151x24]    Name:     Handle: 0x0(0)    Depth: 13    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1364,703,1488,727)[124x24]    Name: 小小小狗    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (0,0,0,0)[0x0]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1488,703,1515,727)[27x24]    Name: 昨天    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,727,1515,745)[151x18]    Name:     Handle: 0x0(0)    Depth: 13    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1364,727,1505,745)[141x18]    Name: 没事    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                        ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1302,755,1527,819)[225x64]    Name: 文件传输助手    Handle: 0x0(0)    Depth: 10    SelectionItemPattern.IsSelected: False    ValuePattern.Value: '[图片]'    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern ValuePattern
                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1302,755,1527,819)[225x64]    Name:     Handle: 0x0(0)    Depth: 11    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1314,767,1354,807)[40x40]    Name: 文件传输助手    Handle: 0x0(0)    Depth: 12    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,767,1515,809)[151x42]    Name:     Handle: 0x0(0)    Depth: 12    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,767,1515,791)[151x24]    Name:     Handle: 0x0(0)    Depth: 13    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1364,767,1466,791)[102x24]    Name: 文件传输助手    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (0,0,0,0)[0x0]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1466,767,1515,791)[49x24]    Name: 24/9/14    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,791,1515,809)[151x18]    Name:     Handle: 0x0(0)    Depth: 13    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1364,791,1505,809)[141x18]    Name: [图片]    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                        ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1302,819,1527,883)[225x64]    Name: 怎寻橘子海    Handle: 0x0(0)    Depth: 10    SelectionItemPattern.IsSelected: False    ValuePattern.Value: '[早安]'    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern ValuePattern
                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1302,819,1527,883)[225x64]    Name:     Handle: 0x0(0)    Depth: 11    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1314,831,1354,871)[40x40]    Name: 怎寻橘子海    Handle: 0x0(0)    Depth: 12    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,831,1515,873)[151x42]    Name:     Handle: 0x0(0)    Depth: 12    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,831,1515,855)[151x24]    Name:     Handle: 0x0(0)    Depth: 13    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1364,831,1466,855)[102x24]    Name: 怎寻橘子海    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (0,0,0,0)[0x0]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1466,831,1515,855)[49x24]    Name: 24/9/19    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1364,855,1515,873)[151x18]    Name:     Handle: 0x0(0)    Depth: 13    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1364,855,1505,873)[141x18]    Name: [早安]    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,117,2469,834)[941x717]    Name:     Handle: 0x0(0)    Depth: 4    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,117,2469,834)[941x717]    Name:     Handle: 0x0(0)    Depth: 5    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,117,2469,834)[941x717]    Name:     Handle: 0x0(0)    Depth: 6    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,117,2469,834)[941x717]    Name:     Handle: 0x0(0)    Depth: 7    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,117,2469,834)[941x717]    Name:     Handle: 0x0(0)    Depth: 8    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,117,2469,179)[941x62]    Name:     Handle: 0x0(0)    Depth: 9    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,117,2469,179)[941x62]    Name:     Handle: 0x0(0)    Depth: 10    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,117,1778,367)[250x250]    Name:     Handle: 0x0(0)    Depth: 11    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1552,117,2409,179)[857x62]    Name:     Handle: 0x0(0)    Depth: 11    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1552,129,2409,179)[857x50]    Name:     Handle: 0x0(0)    Depth: 12    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1552,129,2409,159)[857x30]    Name:     Handle: 0x0(0)    Depth: 13    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1552,135,1642,159)[90x24]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (1552,135,1642,159)[90x24]    Name: 我的乖狗狗    Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1552,129,1642,169)[90x40]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1552,159,2409,179)[857x20]    Name:     Handle: 0x0(0)    Depth: 13    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2409,143,2469,171)[60x28]    Name:     Handle: 0x0(0)    Depth: 11    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2409,143,2440,171)[31x28]    Name:     Handle: 0x0(0)    Depth: 12    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2440,143,2465,168)[25x25]    Name:     Handle: 0x0(0)    Depth: 12    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (2440,143,2465,168)[25x25]    Name: 聊天信息    Handle: 0x0(0)    Depth: 13    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,179,2469,834)[941x655]    Name:     Handle: 0x0(0)    Depth: 9    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,179,2469,637)[941x458]    Name:     Handle: 0x0(0)    Depth: 10    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,179,2469,637)[941x458]    Name:     Handle: 0x0(0)    Depth: 11    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                ControlType: ListControl    ClassName:     AutomationId:     Rect: (1528,179,2469,637)[941x458]    Name: 消息    Handle: 0x0(0)    Depth: 12    ScrollPattern.HorizontalScrollPercent: 0.0    ScrollPattern.VerticalScrollPercent: 1.0    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern ScrollPattern SelectionPattern
                                                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1528,-1299,2469,-1266)[941x33]    Name: 查看更多消息    Handle: 0x0(0)    Depth: 13    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1299,2469,-1266)[941x33]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1299,1962,-1266)[434x33]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1962,-1294,2034,-1275)[72x19]    Name: 查看更多消息    Handle: 0x0(0)    Depth: 15    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2034,-1299,2469,-1266)[435x33]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1528,-1266,2469,-1232)[941x34]    Name: 8:07    Handle: 0x0(0)    Depth: 13    SelectionItemPattern.IsSelected: False    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern
                                                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1528,-1261,2469,-1241)[941x20]    Name: 8:07    Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1528,-1235,2469,-1182)[941x53]    Name: 买药的话    Handle: 0x0(0)    Depth: 13    SelectionItemPattern.IsSelected: False    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1235,2469,-1182)[941x53]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1235,2319,-1182)[791x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2319,-1235,2400,-1182)[81x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2319,-1235,2400,-1182)[81x53]    Name:     Handle: 0x0(0)    Depth: 16    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2319,-1229,2400,-1193)[81x36]    Name:     Handle: 0x0(0)    Depth: 17    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2329,-1222,2385,-1200)[56x22]    Name:     Handle: 0x0(0)    Depth: 18    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (2329,-1222,2385,-1202)[56x20]    Name: 买药的话    Handle: 0x0(0)    Depth: 19    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (2405,-1229,2439,-1195)[34x34]    Name: 斯    Handle: 0x0(0)    Depth: 15    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1528,-1185,2469,-1132)[941x53]    Name: 等药到都好了    Handle: 0x0(0)    Depth: 13    SelectionItemPattern.IsSelected: False    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1185,2469,-1132)[941x53]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1185,2291,-1132)[763x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2291,-1185,2400,-1132)[109x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2291,-1185,2400,-1132)[109x53]    Name:     Handle: 0x0(0)    Depth: 16    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2291,-1179,2400,-1143)[109x36]    Name:     Handle: 0x0(0)    Depth: 17    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2301,-1172,2385,-1150)[84x22]    Name:     Handle: 0x0(0)    Depth: 18    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (2301,-1172,2385,-1152)[84x20]    Name: 等药到都好了    Handle: 0x0(0)    Depth: 19    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (2405,-1179,2439,-1145)[34x34]    Name: 斯    Handle: 0x0(0)    Depth: 15    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1528,-1135,2469,-1082)[941x53]    Name: 医务室人好多    Handle: 0x0(0)    Depth: 13    SelectionItemPattern.IsSelected: False    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1135,2469,-1082)[941x53]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1558,-1129,1592,-1095)[34x34]    Name: 我的乖狗狗    Handle: 0x0(0)    Depth: 15    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1597,-1135,1706,-1082)[109x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1597,-1135,1706,-1082)[109x53]    Name:     Handle: 0x0(0)    Depth: 16    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1597,-1129,1706,-1093)[109x36]    Name:     Handle: 0x0(0)    Depth: 17    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1612,-1122,1696,-1100)[84x22]    Name:     Handle: 0x0(0)    Depth: 18    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (1612,-1122,1696,-1102)[84x20]    Name: 医务室人好多    Handle: 0x0(0)    Depth: 19    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1706,-1135,2469,-1082)[763x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1528,-1085,2469,-1032)[941x53]    Name: 下次自己买碘伏备着了    Handle: 0x0(0)    Depth: 13    SelectionItemPattern.IsSelected: False    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1085,2469,-1032)[941x53]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1558,-1079,1592,-1045)[34x34]    Name: 我的乖狗狗    Handle: 0x0(0)    Depth: 15    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1597,-1085,1762,-1032)[165x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1597,-1085,1762,-1032)[165x53]    Name:     Handle: 0x0(0)    Depth: 16    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1597,-1079,1762,-1043)[165x36]    Name:     Handle: 0x0(0)    Depth: 17    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1612,-1072,1752,-1050)[140x22]    Name:     Handle: 0x0(0)    Depth: 18    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (1612,-1072,1752,-1052)[140x20]    Name: 下次自己买碘伏备着了    Handle: 0x0(0)    Depth: 19    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1762,-1085,2469,-1032)[707x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1528,-1035,2469,-944)[941x91]    Name: 小猫还想下次受伤啊
引用 占有欲. 的消息 : 下次自己买碘伏备着了    Handle: 0x0(0)    Depth: 13    SelectionItemPattern.IsSelected: False    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1035,2469,-944)[941x91]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-1035,2202,-944)[674x91]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2202,-1035,2400,-944)[198x91]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2202,-1035,2400,-944)[198x91]    Name:     Handle: 0x0(0)    Depth: 16    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2202,-1035,2400,-944)[198x91]    Name:     Handle: 0x0(0)    Depth: 17    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2202,-1035,2400,-991)[198x44]    Name:     Handle: 0x0(0)    Depth: 18    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2202,-1035,2247,-991)[45x44]    Name:     Handle: 0x0(0)    Depth: 19    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2247,-1035,2400,-991)[153x44]    Name:     Handle: 0x0(0)    Depth: 19    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2247,-1029,2400,-993)[153x36]    Name:     Handle: 0x0(0)    Depth: 20    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2259,-1022,2385,-1000)[126x22]    Name:     Handle: 0x0(0)    Depth: 21    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2259,-1022,2385,-1000)[126x22]    Name:     Handle: 0x0(0)    Depth: 22    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (2259,-1022,2385,-1000)[126x22]    Name: 小猫还想下次受伤啊    Handle: 0x0(0)    Depth: 23    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2202,-986,2395,-957)[193x29]    Name:     Handle: 0x0(0)    Depth: 18    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2202,-986,2395,-957)[193x29]    Name:     Handle: 0x0(0)    Depth: 19    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                                ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2202,-986,2395,-957)[193x29]    Name:     Handle: 0x0(0)    Depth: 20    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2202,-986,2395,-957)[193x29]    Name:     Handle: 0x0(0)    Depth: 21    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2214,-980,2383,-963)[169x17]    Name:     Handle: 0x0(0)    Depth: 22    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (2214,-980,2383,-963)[169x17]    Name: 占有欲. : 下次自己买碘伏备着了    Handle: 0x0(0)    Depth: 23    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (2202,-986,2395,-957)[193x29]    Name:     Handle: 0x0(0)    Depth: 19    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (2405,-1029,2439,-995)[34x34]    Name: 斯    Handle: 0x0(0)    Depth: 15    SupportedPattern: InvokePattern LegacyIAccessiblePattern ScrollItemPattern
                                                    ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (1528,-947,2469,-894)[941x53]    Name: 买可以买    Handle: 0x0(0)    Depth: 13    SelectionItemPattern.IsSelected: False    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern SelectionItemPattern
                                                        ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-947,2469,-894)[941x53]    Name:     Handle: 0x0(0)    Depth: 14    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (1528,-947,2319,-894)[791x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
                                                            ControlType: PaneControl    ClassName:     AutomationId:     Rect: (2319,-947,2400,-894)[81x53]    Name:     Handle: 0x0(0)    Depth: 15    SupportedPattern: LegacyIAccessiblePattern ScrollItemPattern
